,title,link,pubDate,description
0,Delta Air Lines will launch a new nonstop route from Memphis to Boston starting in October.,https://www.bizjournals.com/memphis/news/2020/03/06/delta-adds-new-nonstop-route-to-boston.html,"Fri, 06 Mar 2020 08:00:00 GMT",Delta Air Lines will launch a new nonstop route from Memphis to Boston starting in October.
1,Denver figuring out where to put other airlines after gate deals with United and Southwest,https://thepointsguy.com/news/denver-airport-gate-deals-united-southwest-frontier-delta-airlines/,"Fri, 06 Mar 2020 08:00:00 GMT",Denver figuring out where to put other airlines after gate deals with United and Southwest
2,Delta Air Lines Ramps Up War on Coronavirus: Now Using Industrial Fogging Machines to Disinfect Planes,https://www.paddleyourownkanoo.com/2020/03/06/delta-air-lines-ramps-up-war-on-coronavirus-now-using-industrial-fogging-machines-to-disinfect-planes/,"Fri, 06 Mar 2020 08:00:00 GMT",Delta Air Lines Ramps Up War on Coronavirus: Now Using Industrial Fogging Machines to Disinfect Planes
3,Delta adds daily nonstop flights between Memphis & Boston,https://www.localmemphis.com/article/money/business/delta-adds-daily-nonstop-flights-between-memphis-boston/522-d174b770-9ae8-49e8-a52f-33b34eb31766,"Fri, 06 Mar 2020 08:00:00 GMT",Delta adds daily nonstop flights between Memphis & Boston
4,Why a new Memphis flight to Boston is such a big deal,https://www.commercialappeal.com/story/news/2020/03/06/memphis-lands-boston-daily-nonstop-through-delta/4974091002/,"Fri, 06 Mar 2020 08:00:00 GMT",Why a new Memphis flight to Boston is such a big deal
5,"Airline stocks slammed by coronavirus fears, but experts say reaction may be overdone",https://www.marketwatch.com/story/airline-stocks-slammed-by-coronavirus-fears-but-experts-say-reaction-may-be-overdone-2020-03-06,"Sat, 07 Mar 2020 08:00:00 GMT","Airline stocks slammed by coronavirus fears, but experts say reaction may be overdone"
6,Fourth lawsuit filed against Lands' End over Delta uniforms,https://www.bizjournals.com/milwaukee/news/2020/03/06/fourth-lawsuit-filed-against-lands-end-over-delta.html,"Fri, 06 Mar 2020 08:00:00 GMT",Fourth lawsuit filed against Lands' End over Delta uniforms - Milwaukee Business Journal
7,Air New Zealand Sells London Heathrow Airport Slot For $27 Million,https://www.forbes.com/sites/willhorton1/2020/03/06/air-new-zealand-sells-london-heathrow-airport-slot-for-27-million/,"Fri, 06 Mar 2020 08:00:00 GMT",Air New Zealand Sells London Heathrow Airport Slot For $27 Million
8,Warren Buffett Bets Big on Airlines,https://www.etftrends.com/core-equity-channel/warren-buffett-bets-big-on-airlines/,"Fri, 06 Mar 2020 08:00:00 GMT",Warren Buffett Bets Big on Airlines
9,Coronavirus Could Slow Efforts to Cut Airlines’ Greenhouse Gas Emissions,https://www.nytimes.com/2020/03/06/climate/covid-19-climate-change.html,"Fri, 06 Mar 2020 08:00:00 GMT",Coronavirus Could Slow Efforts to Cut Airlines’ Greenhouse Gas Emissions
10,Coronavirus Sparks Cheap Flights Bonanza: New York-Paris Return $285,https://www.forbes.com/sites/tamarathiessen/2020/03/06/coronavirus-bring-travel-deals-cheap-airfares-on-us-europe-flights/,"Fri, 06 Mar 2020 08:00:00 GMT",Coronavirus Sparks Cheap Flights Bonanza: New York-Paris Return $285
11,American Airlines Replaces Employees' Uncomfortable Uniforms,https://ohsonline.com/articles/2020/03/05/american-airlines-replace-employees-uncomfortable-uniforms.aspx,"Fri, 06 Mar 2020 08:00:00 GMT",American Airlines Replaces Employees' Uncomfortable Uniforms
12,CDC Releases Updated Guidance for Airlines Amid Coronavirus (Video),https://www.travelandleisure.com/airlines-airports/cdc-new-airplane-cleaning-guidelines-coronavirus,"Fri, 06 Mar 2020 08:00:00 GMT",CDC Releases Updated Guidance for Airlines Amid Coronavirus (Video)
13,Coronavirus outbreak: What Phoenix Sky Harbor Airport and airlines are doing to fight it,https://www.azcentral.com/story/travel/airlines/2020/03/06/coronavirus-what-phoenix-sky-harbor-airport-and-airlines-are-doing-to-fight-it/4953579002/,"Fri, 06 Mar 2020 08:00:00 GMT",Coronavirus outbreak: What Phoenix Sky Harbor Airport and airlines are doing to fight it
14,CVG announces Alaska Airlines launching service from Cincinnati,https://www.cincinnati.com/story/news/2020/03/06/alaska-airlines-launching-service-aug-18/4972969002/,"Fri, 06 Mar 2020 08:00:00 GMT",CVG announces Alaska Airlines launching service from Cincinnati
15,Why Flying On A Middle Seat Is Best On Some Airlines,https://simpleflying.com/middle-seat-best/,"Fri, 06 Mar 2020 08:00:00 GMT",Why Flying On A Middle Seat Is Best On Some Airlines
16,Southwest Airlines launches Houston-Cozumel flight,https://www.bizjournals.com/houston/news/2020/03/06/southwest-launches-new-houston-mexico-flight.html,"Fri, 06 Mar 2020 08:00:00 GMT",Southwest Airlines launches Houston-Cozumel flight - Houston Business Journal
17,Coronavirus Spread Becomes a Global Crisis for Airlines,https://www.ainonline.com/aviation-news/air-transport/2020-03-06/coronavirus-spread-becomes-global-crisis-airlines,"Fri, 06 Mar 2020 08:00:00 GMT",Coronavirus Spread Becomes a Global Crisis for Airlines
18,Eagle County airport hopes to lure more airlines,https://www.vaildaily.com/news/eagle-county-airport-hopes-to-lure-more-airlines/,"Fri, 06 Mar 2020 08:00:00 GMT",Eagle County airport hopes to lure more airlines
