,title,link,pubDate,description
0,"현대重, 사우디 아람코 해양플랜트 사업 참여",https://www.snmnews.com/news/articleView.html?idxno=460973,"Mon, 09 Mar 2020 07:00:00 GMT","현대重, 사우디 아람코 해양플랜트 사업 참여"
