,title,link,pubDate,description
0,"조선업계, 코로나·유가폭락에 해양플랜트 '발동동'",http://www.econovill.com/news/articleView.html?idxno=388599,"Tue, 10 Mar 2020 07:00:00 GMT","조선업계, 코로나·유가폭락에 해양플랜트 '발동동'"
1,"""석유 수요 늘어 탱커선 발주 확대""…대우조선·현대重 '뱃고동' 울릴까",https://www.hankyung.com/finance/article/202003100059i,"Tue, 10 Mar 2020 07:00:00 GMT","""석유 수요 늘어 탱커선 발주 확대""…대우조선·현대重 '뱃고동' 울릴까"
