,title,link,pubDate,description
0,"[기고문] 삼성전자, 갤럭시 S20로 차원이 다른 5G와 AI를 만들어 갈 것",https://news.samsung.com/kr/%EA%B8%B0%EA%B3%A0%EB%AC%B8-%EC%82%BC%EC%84%B1%EC%A0%84%EC%9E%90-%EA%B0%A4%EB%9F%AD%EC%8B%9C-s20%EB%A1%9C-%EC%B0%A8%EC%9B%90%EC%9D%B4-%EB%8B%A4%EB%A5%B8-5g%EC%99%80-ai%EB%A5%BC-%EB%A7%8C%EB%93%A4,"Fri, 06 Mar 2020 08:00:00 GMT","[기고문] 삼성전자, 갤럭시 S20로 차원이 다른 5G와 AI를 만들어 갈 것"
1,"삼성전자, 스마트폰 생산지 베트남으로 일시 이전",https://www.upinews.kr/newsView/upi202003060131,"Fri, 06 Mar 2020 08:00:00 GMT","삼성전자, 스마트폰 생산지 베트남으로 일시 이전"
2,"삼성전자, 구미사업장 생산 스마트폰 베트남으로 한시적 이전",https://www.hankyung.com/economy/article/202003062703Y,"Fri, 06 Mar 2020 08:00:00 GMT","삼성전자, 구미사업장 생산 스마트폰 베트남으로 한시적 이전"
3,"삼성전자, 코로나19 때문에 구미, 베트남 두 곳서 갤럭시 S20 생산...한시적 조치",https://www.polinews.co.kr/mobile/article.html?no=455223,"Fri, 06 Mar 2020 08:00:00 GMT","삼성전자, 코로나19 때문에 구미, 베트남 두 곳서 갤럭시 S20 생산...한시적 조치"
4,"삼성전자, 구미사업장 생산 스마트폰 베트남으로 한시적 이전(종합)",https://www.yna.co.kr/view/AKR20200306160551017,"Fri, 06 Mar 2020 08:00:00 GMT","삼성전자, 구미사업장 생산 스마트폰 베트남으로 한시적 이전(종합)"
5,삼성 구미사업장 6번째 확진자…스마트폰 생산 또 중단,https://www.yna.co.kr/view/AKR20200306158300003,"Fri, 06 Mar 2020 08:00:00 GMT",삼성 구미사업장 6번째 확진자…스마트폰 생산 또 중단
6,"삼성, 또 코로나 확진자... 스마트폰 생산량 일부 베트남 한시 이전",https://biz.chosun.com/site/data/html_dir/2020/03/06/2020030602851.html,"Fri, 06 Mar 2020 08:00:00 GMT","삼성, 또 코로나 확진자... 스마트폰 생산량 일부 베트남 한시 이전 - 조선비즈"
7,코로나 잇단 확진에…삼성 스마트폰 생산 일부 구미→베트남 이전,https://www.hani.co.kr/arti/economy/marketing/931513.html,"Fri, 06 Mar 2020 08:00:00 GMT",코로나 잇단 확진에…삼성 스마트폰 생산 일부 구미→베트남 이전
8,"글로벌 TV 업체 생산차질, 5월까지...코로나19 영향",http://www.thelec.kr/news/articleView.html?idxno=5247,"Sat, 07 Mar 2020 08:00:00 GMT","글로벌 TV 업체 생산차질, 5월까지...코로나19 영향"
9,"[인터뷰] 기술과 패션의 만남, 디자이너 톰브라운이 말하는 '갤럭시 Z 플립'",https://news.samsung.com/kr/%EC%9D%B8%ED%84%B0%EB%B7%B0-%EA%B8%B0%EC%88%A0%EA%B3%BC-%ED%8C%A8%EC%85%98%EC%9D%98-%EB%A7%8C%EB%82%A8-%EB%94%94%EC%9E%90%EC%9D%B4%EB%84%88-%ED%86%B0%EB%B8%8C%EB%9D%BC%EC%9A%B4%EC%9D%B4-%EB%A7%90,"Fri, 06 Mar 2020 08:00:00 GMT","[인터뷰] 기술과 패션의 만남, 디자이너 톰브라운이 말하는 '갤럭시 Z 플립'"
